Chr,Start,End,Strand,Gene_ID
11,11954916,11957609,-,107848652
11,11958748,11961201,-,107848661
11,11972692,11975492,+,107847185
11,12087145,12090490,-,107857104
11,12093885,12112800,-,107846727
11,12115378,12118424,-,107847043
11,12232638,12235890,-,107847271
11,12306137,12309804,-,107848421
11,12343776,12372873,-,107847423
11,12355078,12357382,-,107847425
11,12390450,12392103,-,107847058
11,12414287,12420777,+,107848149
11,12421835,12430935,-,107846724
11,12440446,12449056,-,107847473
11,12503909,12505640,+,107846871
11,12516393,12521718,+,107848101
11,12524038,12527776,-,107847068
11,12533549,12556883,+,107848260
11,12558210,12562374,-,107847778
11,12583124,12586855,+,107847438
11,12586954,12589953,-,107847437
11,12590416,12595548,+,107847436
11,12596793,12600774,-,107847434
11,12617751,12623079,-,107847532
11,12623413,12636212,-,107847531
11,12649603,12652101,+,107846722
11,12671085,12674437,+,107847026
11,12773242,12777734,+,107848077
11,12778656,12782949,-,107848246
11,12788812,12792814,-,107847985
11,12817986,12818662,+,107847312
11,12822919,12823648,+,107847280
11,12848625,12849758,+,124888635
11,13222323,13230669,-,107847970
11,13230705,13237577,+,107847971
11,13249287,13252907,+,107848623
11,13256321,13264608,+,107848727
11,13398556,13403663,-,107848429
11,13420546,13439616,+,107846719
11,13444963,13446964,+,124888784
11,13518073,13523115,+,107848329
11,13527837,13535267,+,107847872
11,13535524,13538552,-,107847871
11,13621614,13629903,-,107847193
11,13727607,13734568,-,107848224
11,13934769,13944694,-,107847063
11,13946056,13959542,-,107847837
11,13961223,13971261,-,107848021
11,13979758,13987250,-,107847979
11,14005433,14012884,+,107848022
11,14055299,14056089,+,107846713
11,14111283,14120546,+,107848132
11,14121152,14133518,-,107847582
11,14147529,14158959,-,107848198
11,14171693,14178333,-,107848266
11,14215978,14227113,+,107848144
11,14240059,14245775,+,107848145
11,14252278,14257733,+,107848146
11,14258778,14262058,-,107847866
11,14305895,14306350,-,124888785
11,14308971,14310584,-,107846711
11,14315496,14316636,+,107848703
11,14329755,14337549,+,107847659
11,14341949,14346459,+,107848645
11,14367523,14368149,+,107846710
11,14438397,14441150,-,107848677
11,14483720,14484088,-,107846709
11,14541354,14542100,-,124888787
11,14559220,14562191,-,107848493
11,14703440,14717318,+,107846708
11,14725766,14726344,-,124888788
11,14771693,14773005,-,107846902
11,14926042,14927059,+,107847047
11,14929608,14938208,-,107848362
11,14945526,14953091,-,107847986
11,14985325,14991834,-,107847860
11,15009421,15040441,-,107847724
11,15047646,15063498,-,107848605
11,15080509,15101340,-,107847461
11,15168455,15171253,+,107846898
11,15181642,15192214,-,107847909
11,15263849,15272190,-,107847630
11,15274720,15279736,+,107848719
11,15377699,15381737,+,107846992
11,15381787,15384114,+,107847898
11,15384236,15388898,-,107847899
11,15408354,15412133,-,107848615
11,15413156,15414065,-,107847821
11,15478194,15483155,+,107848300
11,15529805,15533911,+,107848547
11,15534795,15555152,+,107847350
11,15548291,15552634,-,107847352
11,15558588,15563075,+,107847653
11,15567010,15571089,+,107847652
11,15572741,15584359,-,107847642
11,15610775,15613334,-,107848643
11,15615287,15618717,+,107848363
11,15631953,15634269,+,107848478
11,15635021,15643802,-,107848259
11,15684412,15685594,-,107846703
11,15839442,15840680,-,124888789
11,15902180,15902949,-,124888790
11,16494142,16502454,+,107848225
11,16512265,16518230,+,107853278
11,16532262,16534176,-,107847774
11,16539089,16545953,-,107847772
11,16585059,16591105,+,107848532
11,16592379,16598092,-,107847967
11,16706009,16707421,-,124888651
11,16730318,16731405,-,124888791
11,16760816,16761847,-,107878250
11,16789460,16802135,-,107878251
11,16804609,16805625,+,107877256
11,16825627,16833211,-,107878253
11,16841411,16847634,-,107878254
11,16853478,16865839,-,107878256
11,16866715,16871611,-,107878257
11,16923776,16924417,-,124888792
11,16976308,16978427,+,107878258
11,17032059,17033138,+,107846699
11,17074528,17076540,-,107847124
11,17141991,17143327,-,107846695
11,17167697,17168248,+,107846696
11,17175687,17193138,-,107848108
11,17205851,17213684,-,107847833
11,17223673,17231294,+,107848016
11,17248342,17250165,-,107846938
11,17274422,17278043,+,107848630
11,17300923,17307240,-,107848171
11,17383483,17392777,+,107847852
11,17392927,17397888,-,107847854
11,17403926,17406821,+,107847904
11,17403991,17408504,-,107847905
11,17410173,17414361,+,107848269
11,17427625,17432592,+,124888793
11,17530649,17606632,-,124888794
11,17614494,17619990,-,107848310
11,17620627,17628925,-,107848334
11,17636907,17637239,-,107846692
11,17645506,17656005,-,107848432
11,17699363,17701967,+,107848397
11,17725154,17729764,-,107848285
11,17741455,17743691,+,107848328
11,18278916,18279575,-,107846687
11,18800515,18807541,-,107847797
11,18866033,18875231,-,107848687
11,18939658,18940269,-,107847245
11,18979527,19022271,+,107848458
11,19127439,19129638,-,107869750
11,19129761,19132600,-,107868100
11,19143557,19144573,+,107868099
11,19216892,19220750,+,107868098
11,19264447,19267446,-,107869748
11,19580082,19593136,-,107847551
11,19580628,19583564,-,107846686
11,19644474,19644875,+,124888797
11,19671351,19674374,-,107848103
11,19762408,19763175,+,124888798
11,19938873,19939742,-,107848375
11,20364398,20365144,-,107846682
11,20431287,20441112,-,107846681
11,20452512,20458990,+,107847589
11,20470154,20474643,-,107848514
11,20478799,20479851,+,107847109
11,20480347,20481478,-,107846834
11,20515622,20517521,-,107847606
11,20533799,20535961,-,107847605
11,20536484,20551144,-,107847604
11,20552272,20556731,-,107847859
11,20552354,20552902,-,107846679
11,20559226,20560306,+,124888799
11,20567219,20583707,+,107847723
11,20591151,20593149,+,107847202
11,20618707,20620335,-,107848593
11,20706009,20712211,-,107847334
11,20727321,20727840,+,107847335
11,20768555,20774912,-,107847332
11,20808124,20817670,+,107848229
11,20821840,20831338,-,107847858
11,20856956,20857402,+,107846673
11,20877684,20885395,+,107847581
11,20893164,20895790,+,124888801
11,20903516,20913242,+,107847932
11,20917749,20921722,+,107848319
11,20984916,20992167,-,107870917
11,21153010,21171854,+,107870915
11,21284872,21286313,+,107872522
11,21367368,21372111,+,107870912
11,21376005,21378883,-,107871931
11,21648923,21653646,+,107870911
11,21673349,21678063,+,107871930
11,21775123,21778751,-,107872520
11,22976359,22976883,+,107846661
11,23005597,23006781,+,124888804
11,23029499,23031247,-,107846860
11,23873548,23880865,-,107847101
11,24448089,24451124,-,124888806
11,24526787,24531101,+,107848283
11,24684090,24684899,-,107846610
11,25002256,25010979,-,107847995
11,25030054,25031082,+,124888440
11,25033037,25037341,-,107847499
11,25100141,25101646,+,124888808
11,25353184,25354422,-,124888809
11,25381196,25383458,+,107847041
11,25395635,25396971,-,107847082
11,25513386,25516330,+,107847920
11,25524067,25537038,-,107847391
11,25542397,25563406,+,107847394
11,25558103,25559551,-,107847393
11,25566212,25571440,-,107848070
11,25649336,25649722,-,107846597
11,25706904,25708763,-,107847208
11,26033059,26039906,+,107847790
11,26041077,26046938,-,107847745
11,26137492,26138013,-,124888811
11,26263970,26269467,-,107848295
11,26273685,26274437,+,107846574
11,26363162,26367117,+,107848092
11,26368009,26368515,-,107846576
11,27043312,27065451,+,107848439
11,27166857,27168597,-,107846968
11,27262848,27270437,-,107848017
11,27333760,27338301,+,107847830
11,27366134,27381511,-,107846592
11,27410539,27415057,-,107848324
11,27430925,27435739,+,107848091
11,27439551,27442257,-,107848090
11,27453735,27454679,-,124888812
11,27469189,27497832,-,107847384
11,27612537,27617457,+,107847419
11,27621039,27627120,-,107847417
11,28117628,28132215,-,107847593
11,28193277,28199135,+,107853850
11,28280609,28283711,+,107846879
11,28365256,28375918,-,107848141
11,28988853,29003644,-,107848208
11,29016196,29016687,-,107846570
11,29130599,29131967,+,107846568
11,29177582,29178214,-,107846567
11,29240302,29247449,+,107847688
11,29372025,29374885,+,107848073
11,29414916,29423916,-,107848202
11,29663516,29775468,-,124888814
11,29831337,29853212,+,107847520
11,29854311,29861557,-,107847519
11,30172172,30178352,+,107847572
11,30259005,30259655,+,107846563
11,30328046,30336261,-,107847602
11,30617002,30620445,+,124888815
11,30650438,30652215,-,107848409
11,30683466,30694240,-,107848227
11,30732949,30765927,-,107847788
11,30867367,30868318,+,107847947
11,30868572,30872374,-,107847946
11,31652523,31653327,-,107855265
11,32015399,32018848,-,107846565
11,32089619,32092125,+,107847816
11,32092467,32100503,-,107847817
11,32255098,32257100,+,107848174
11,32257151,32263116,-,107848173
11,32314997,32327194,-,107847556
11,32443764,32445527,+,107848376
11,32617144,32617626,+,107846561
11,32680013,32683088,+,107848075
11,32684521,32698013,-,107847984
11,32775334,32777707,-,107848668
11,32830222,32831544,-,107848341
11,32860947,32862139,-,107846963
11,33148356,33149731,-,107848663
11,33176890,33181546,-,107846558
11,33207883,33210484,-,107848053
11,33316857,33318331,-,124888817
11,33320890,33324587,+,107847549
11,33323330,33332243,-,107847548
11,33352168,33353625,+,107846833
11,33359230,33361977,-,107847828
11,33362119,33367932,-,107847827
11,33577535,33578680,-,124888818
11,33655641,33662302,-,107846967
11,33730439,33730834,-,124888819
11,33731810,33735370,-,107846555
11,33768453,33774300,+,107848296
11,33795081,33815029,+,107847560
11,33954258,33978078,-,107847366
11,33995244,34000145,-,107847365
11,34000427,34017867,-,124888449
11,34041181,34042857,+,124888820
11,34250128,34250827,-,107846554
11,34436057,34442908,+,107847727
11,34451002,34454906,-,107848010
11,34463569,34465720,-,107848415
11,34833813,34835448,+,124888821
11,35021449,35103417,+,107848326
11,35108291,35116773,+,107846981
11,35352067,35353085,+,107847253
11,35479106,35481694,-,107847807
11,35508818,35527055,+,107847735
11,35546583,35551201,-,107848459
11,35677086,35677403,-,124888823
11,35691029,35703711,+,107847628
11,35817293,35824147,+,107848169
11,35834239,35859862,+,107847717
11,35891621,35906411,+,107847622
11,35911334,35912098,-,124888824
11,35960004,35961696,+,107848434
11,36005012,36006518,-,107847172
11,36147390,36153997,+,107847592
11,36157530,36161203,-,107848009
11,36192985,36199566,-,124888825
11,36199696,36200049,-,124888826
11,37174761,37185020,-,107848113
11,37343940,37348292,-,107848364
11,37700957,37702570,+,107847077
11,37715729,37717493,+,107848529
11,37721808,37726498,+,107848312
11,37740901,37743866,-,107848047
11,37819323,37822558,-,107848380
11,37863021,37871261,+,107848128
11,37978418,37985023,+,107847681
11,37985947,37988878,-,107847050
11,38055493,38057238,+,124888827
11,38495631,38496706,+,107847307
11,39190041,39195513,+,107848166
11,39195498,39197229,+,107848165
11,39624479,39625351,-,107846539
11,39721001,39734052,+,107847875
11,39880946,39882500,-,107847025
11,40101846,40108390,+,107848221
11,40252735,40256932,+,107848485
11,40756415,40757946,+,124888683
11,40844691,40856817,+,107848599
11,41239566,41271985,-,124888828
11,41412228,41413635,-,107846918
11,41419031,41425734,-,107847944
11,42347046,42349737,-,107848441
11,42471153,42474760,-,107863040
11,43113031,43126576,-,107847733
11,43130205,43143408,+,107848152
11,43147292,43150516,+,107846874
11,43163158,43168839,+,107847749
11,43609786,43612164,+,107848138
11,43700863,43703159,-,107848385
11,43706622,43713517,-,107847538
11,43738664,43740167,-,107848390
11,43819696,43823250,+,107847445
11,43823939,43831390,-,107847444
11,43930123,43932258,-,107846983
11,43993311,43996106,+,107846619
11,44215817,44216543,-,107846621
11,44270614,44271436,-,124888460
11,44271745,44272307,+,124888461
11,44373110,44373496,-,107846625
11,44730590,44730946,-,107846655
11,44838519,44846057,+,107848579
11,45086157,45091140,+,107848387
11,45161081,45169681,+,107846901
11,45184182,45195216,+,107848281
11,45207177,45217541,+,107847975
11,45220441,45229789,+,107848114
11,45230479,45250343,+,107848405
11,45254432,45255139,+,107847212
11,45379057,45382273,+,107848099
11,46161922,46170075,+,107848167
11,46428886,46431927,+,107846543
11,46431946,46439275,-,107848098
11,46573207,46582140,+,107847760
11,46584798,46585754,-,124888831
11,46693464,46695802,+,107847648
11,46695915,46700258,-,107847647
11,46739912,46750703,-,107847645
11,46787981,46799003,-,107848038
11,46817796,46821896,-,107848517
11,47051470,47056774,+,107847989
11,47228137,47229509,-,107846828
11,47284015,47285114,+,124888833
11,47285166,47286061,+,107846544
11,47379576,47379956,-,107846545
11,47412214,47418019,-,107848398
11,47420544,47422012,-,107846546
11,47558552,47572061,+,107848191
11,47587963,47588781,-,107846533
11,47767031,47767381,+,124888834
11,47803038,47809614,+,107856143
11,47805720,47809139,-,107856142
11,47822804,47826423,-,107856146
11,47934127,47936147,-,107856149
11,48341183,48342923,-,107856135
11,48345687,48351185,-,107856148
11,48849138,48854941,-,107856150
11,49010114,49012464,+,107848093
11,49054126,49066099,-,107848323
11,49084208,49108034,-,107847889
11,49307965,49322681,-,107848550
11,49493838,49562526,-,107846529
11,49500157,49502333,-,124888668
11,49586463,49590763,+,107846528
11,49595394,49675297,+,124888835
11,49707203,49707574,+,107846526
11,49712681,49715727,-,124885299
11,49849358,49870443,-,107848413
11,49989593,49993452,+,107848523
11,50782275,50784683,+,107847495
11,50785761,50801723,-,107847496
11,50964614,50965081,-,124888836
11,50965142,50965976,-,124888837
11,50983042,50988062,+,107848536
11,51028150,51029899,+,107846840
11,51032446,51051472,-,107847612
11,51356911,51360989,-,107848583
11,51556957,51564601,-,107846521
11,51720861,51730255,+,107847550
11,51952663,51957497,+,107847981
11,51961231,51965387,-,107848238
11,52139869,52161393,+,107847722
11,52164556,52175876,+,107846880
11,52584801,52587975,-,107848606
11,52691344,52693609,-,107846993
11,52730986,52736125,+,124888464
11,52992970,52999117,-,107847825
11,53053068,53053466,+,107846486
11,53568457,53587704,+,107848690
11,54006120,54013531,-,107847918
11,54421558,54423059,-,107848395
11,55229283,55233944,-,107848280
11,55552246,55554217,+,107847169
11,55842299,55844036,-,124888671
11,55880243,55885919,-,107847917
11,55985627,56030661,+,107847814
11,56056362,56059975,-,107847897
11,56668745,56669170,+,124888840
11,56705159,56707637,+,107848572
11,56868220,56869781,+,107846488
11,57076086,57077206,-,107846846
11,57487668,57491641,+,107848388
11,57941998,57946919,-,107848028
11,58156110,58166643,-,107848161
11,58385588,58386145,-,124888841
11,58871641,58872296,-,124888466
11,58900502,58902923,-,107847221
11,59010181,59020893,+,107847900
11,59363378,59365445,-,124888842
11,59709147,59713430,-,107848330
11,60569236,60573539,-,107843004
11,60952282,60958210,-,107847802
11,61317045,61319916,+,107848507
11,61466404,61470280,+,107847844
11,61504051,61506036,+,107847205
11,61565184,61568838,+,107848218
11,61572959,61577758,+,107846506
11,61784068,61798603,+,107847907
11,61990183,61999209,+,107847915
11,62619906,62628765,-,107847383
11,62920076,62928635,+,107847950
11,63742568,63743223,+,124888843
11,64045195,64049058,-,124888468
11,64064023,64075039,-,107847389
11,64155140,64158346,+,107847987
11,64212376,64213215,-,124888844
11,64248715,64249483,-,107848416
11,64660373,64665866,+,107848079
11,64851685,64852314,-,107846514
11,65153339,65157520,+,107847831
11,65231898,65234586,+,124888846
11,65341408,65347201,-,107848164
11,65478779,65483933,+,107847962
11,65683226,65687540,+,107847982
11,65710922,65719005,+,107846475
11,65728640,65732380,+,107846935
11,66385718,66391077,-,107848190
11,66495800,66508715,-,107847029
11,66875964,66879686,+,107848438
